138.410000	24.9764140	121.5497690	23.673297	-5.033975	0.222551	-0.005555	0.454500	17.987026	178.023671	0.136711	0.148825	0.125232	0.093851	0.120278	0.087737	3.132321	2.937002	1.535564	-136.222853	-123.310905	-187.757549	0.000169	0.000001	0.000013	0.000013	0.000007	0.000024	0.010327	-0.000009	-0.003066	24
138.519000	24.9764088	121.5497692	23.793949	-5.476529	0.266537	0.194361	0.599536	2.494950	177.809091	0.136638	0.149490	0.105672	0.096939	0.115323	0.081019	2.802104	1.329082	1.003484	-136.222740	-123.310885	-187.757564	0.002090	-0.000659	0.010899	0.004352	-0.003218	0.000349	0.126881	0.008207	-2.563566	56
138.619000	24.9764039	121.5497694	23.826029	-5.664957	0.285197	0.183858	1.258366	2.445920	177.701159	0.136949	0.150823	0.090841	0.096885	0.133214	0.083738	2.476399	1.071047	0.992609	-136.222747	-123.310869	-187.757551	0.005196	-0.002440	0.014145	0.004103	-0.004690	-0.000270	0.315837	0.032979	-3.325669	56
138.729000	24.9763984	121.5497696	23.860361	-5.839740	0.262353	0.235649	2.543709	2.681297	177.784785	0.138417	0.152639	0.080974	0.103318	0.128090	0.086134	1.692645	0.987040	0.966632	-136.222759	-123.310816	-187.757526	0.013164	-0.005165	0.023669	0.004097	-0.001857	-0.000986	0.803692	0.078411	-5.597057	56
138.829000	24.9763935	121.5497700	23.881702	-5.932172	0.290291	0.274459	2.390068	3.230739	177.641522	0.140657	0.155749	0.074923	0.111749	0.151906	0.087404	1.684342	0.963627	0.963503	-136.222726	-123.310859	-187.757546	0.025697	-0.004487	0.031257	0.005274	-0.003519	-0.001170	1.574721	0.069695	-7.392836	24
138.939000	24.9763880	121.5497703	23.913989	-6.036515	0.278604	0.289861	2.789227	3.732397	177.572395	0.143868	0.157951	0.070385	0.118123	0.134178	0.087933	1.175346	0.914612	0.920593	-136.222704	-123.310717	-187.757544	0.041532	-0.004284	0.053767	0.007999	-0.003094	-0.000319	2.550135	0.063008	-12.762893	56
139.039000	24.9763834	121.5497706	23.952538	-6.042355	0.296795	0.354107	2.949074	4.519946	177.402732	0.147120	0.159978	0.067085	0.122361	0.121765	0.086721	0.881539	0.868283	0.881125	-136.222665	-123.310395	-187.757544	0.066236	-0.002440	0.096333	0.006304	0.010960	-0.000015	4.073470	0.037339	-22.872418	56
139.149000	24.9763782	121.5497710	24.009139	-6.073200	0.322256	0.454016	3.086263	5.181739	177.222657	0.151460	0.162732	0.065354	0.128953	0.115999	0.085253	0.711151	0.830589	0.848177	-136.222641	-123.310067	-187.757503	0.085712	-0.000807	0.136002	0.005062	0.020999	-0.000670	5.274106	0.018752	-32.334229	56
139.258000	24.9763746	121.5497718	24.099704	-5.815282	0.389070	0.617043	2.973001	6.938464	176.561477	0.152626	0.163368	0.058739	0.122053	0.104373	0.078183	0.590212	0.742145	0.774246	-136.222565	-123.309896	-187.757280	0.135898	0.001758	0.195992	-0.001318	0.024180	-0.003052	8.365782	-0.013688	-46.630677	56
139.359000	24.9763710	121.5497725	24.150267	-5.679903	0.459473	0.675941	2.765404	7.931417	176.078733	0.152756	0.164870	0.054735	0.114904	0.104223	0.072383	0.582518	0.666513	0.726566	-136.222508	-123.310042	-187.757080	0.176152	0.002503	0.212043	-0.001576	0.024614	-0.004802	10.840246	-0.022062	-50.437404	24
139.469000	24.9763659	121.5497731	24.198967	-5.703536	0.481810	0.702990	2.885745	8.204820	175.817779	0.153232	0.165708	0.052170	0.109905	0.094524	0.065719	0.494359	0.603186	0.678439	-136.222547	-123.309594	-187.756863	0.197879	0.001591	0.246430	-0.001356	0.023687	-0.008717	12.174176	-0.010781	-58.601137	56
139.569000	24.9763613	121.5497738	24.239169	-5.717611	0.504184	0.746460	2.999216	8.420136	175.577745	0.152922	0.166090	0.050071	0.103807	0.085656	0.059602	0.423210	0.545766	0.636105	-136.222643	-123.309055	-187.756626	0.222598	0.000841	0.280924	-0.001770	0.031625	-0.013051	13.688624	-0.001410	-66.808392	56
139.679000	24.9763559	121.5497746	24.283246	-5.771820	0.520033	0.755406	3.087909	8.396801	175.357124	0.152809	0.166707	0.048794	0.098120	0.078312	0.054214	0.363101	0.494133	0.598430	-136.222797	-123.308402	-187.756403	0.245972	0.000264	0.312458	-0.002888	0.038232	-0.016451	15.118510	0.003684	-74.348817	56
139.789000	24.9763500	121.5497754	24.309498	-5.887558	0.558759	0.700713	3.047436	8.135182	175.175609	0.152813	0.167481	0.048360	0.093514	0.077386	0.051073	0.360313	0.453603	0.564990	-136.222817	-123.308131	-187.756247	0.266018	-0.001407	0.303260	-0.003392	0.041613	-0.018653	16.345637	0.027172	-72.155309	24
139.899000	24.9763442	121.5497761	24.343657	-5.967588	0.572629	0.695698	3.099306	7.994120	175.061283	0.152658	0.167638	0.047660	0.088662	0.071086	0.046981	0.314341	0.415104	0.532389	-136.222989	-123.306983	-187.756125	0.288895	-0.001335	0.350022	-0.009683	0.048360	-0.021421	17.741747	0.025060	-83.298866	56
140.009000	24.9763385	121.5497768	24.323818	-6.045095	0.572022	0.683465	3.158545	7.681662	174.975506	0.149221	0.164932	0.044275	0.074803	0.060456	0.040783	0.272397	0.353595	0.470310	-136.223228	-123.305444	-187.756084	0.357281	-0.002962	0.374174	-0.010555	0.064282	-0.022313	21.858141	0.048341	-89.122326	56
140.109000	24.9763329	121.5497773	24.343448	-6.130632	0.567601	0.636387	3.153216	7.457550	174.951062	0.148917	0.164541	0.043724	0.070827	0.055892	0.037993	0.242728	0.327773	0.442163	-136.223357	-123.303738	-187.756147	0.387846	-0.002149	0.428578	-0.023031	0.076221	-0.020955	23.697929	0.034975	-102.153856	56
140.219000	24.9763265	121.5497778	24.335132	-6.263409	0.561638	0.600189	3.251234	7.037115	175.036998	0.146875	0.162449	0.042186	0.061940	0.049151	0.034356	0.217772	0.290464	0.396642	-136.223525	-123.301133	-187.756485	0.434214	-0.001344	0.491372	-0.010976	0.103926	-0.015606	26.497406	0.022504	-117.210396	56
140.319000	24.9763206	121.5497782	24.315134	-6.396927	0.570327	0.553218	3.252398	6.625964	175.077476	0.145772	0.161096	0.041053	0.056768	0.046387	0.032197	0.215753	0.266062	0.369347	-136.223576	-123.299926	-187.756684	0.476473	-0.004628	0.464497	-0.011739	0.116323	-0.012209	29.066522	0.067262	-110.778680	24
140.428000	24.9763142	121.5497788	24.315336	-6.503063	0.572844	0.535806	3.229510	6.303289	175.076589	0.145121	0.160130	0.040057	0.053408	0.043012	0.030071	0.194112	0.246341	0.342484	-136.223697	-123.297085	-187.756860	0.521403	-0.003152	0.535900	-0.025948	0.145238	-0.009128	31.753423	0.047012	-127.930753	56
140.529000	24.9763088	121.5497794	24.320153	-6.542321	0.572065	0.520631	3.266002	6.151934	175.056294	0.144431	0.159151	0.038971	0.050047	0.039766	0.028128	0.174331	0.228215	0.318236	-136.223765	-123.294798	-187.756942	0.594986	-0.001773	0.594730	-0.021472	0.143816	-0.007845	35.798052	0.028660	-142.128903	56
140.629000	24.9763028	121.5497799	24.309027	-6.642844	0.570728	0.497162	3.329999	5.869609	175.085858	0.143913	0.158473	0.038243	0.047744	0.038780	0.026763	0.172717	0.213672	0.305172	-136.223824	-123.293574	-187.757103	0.640222	-0.005704	0.554047	-0.024640	0.149635	-0.004997	38.505370	0.082236	-132.356371	24
140.739000	24.9762963	121.5497805	24.312065	-6.739948	0.587683	0.456320	3.234953	5.612371	175.107510	0.143493	0.157843	0.037559	0.045863	0.036550	0.025304	0.155909	0.200277	0.286387	-136.223877	-123.290252	-187.757344	0.690675	-0.003722	0.630240	-0.051990	0.138710	-0.001287	41.431270	0.054528	-150.716212	56
140.839000	24.9762906	121.5497811	24.314341	-6.806069	0.575795	0.451572	3.224732	5.447476	175.145993	0.142977	0.157171	0.036742	0.043805	0.034387	0.023936	0.141495	0.187590	0.269367	-136.223923	-123.287063	-187.757622	0.758954	-0.000938	0.711939	-0.049630	0.122302	0.001162	45.069063	0.018342	-170.440775	56
140.949000	24.9762838	121.5497816	24.322192	-6.901037	0.560506	0.417250	3.312854	5.279313	175.174943	0.142568	0.156712	0.036283	0.042259	0.033943	0.022928	0.139916	0.176323	0.261187	-136.223945	-123.286111	-187.757667	0.795876	-0.004496	0.669170	-0.051357	0.121729	0.001975	47.201809	0.066921	-160.148813	24
141.049000	24.9762783	121.5497823	24.346137	-6.908924	0.562848	0.432056	3.329641	5.305448	175.203105	0.142038	0.156096	0.035526	0.040255	0.031927	0.021721	0.127498	0.164906	0.246303	-136.223770	-123.284393	-187.757820	0.891909	-0.000805	0.743762	-0.034927	0.076751	-0.003983	51.501261	0.031255	-178.207667	56
141.159000	24.9762717	121.5497829	24.361661	-6.976759	0.561799	0.389779	3.337325	5.188239	175.266833	0.141647	0.155626	0.035032	0.038870	0.030422	0.020698	0.117424	0.155367	0.233621	-136.223758	-123.280455	-187.758318	0.955731	0.004435	0.863599	-0.034101	0.007742	-0.003638	54.733762	-0.032958	-207.022570	56
141.269000	24.9762651	121.5497836	24.375351	-7.041988	0.557948	0.383658	3.373232	5.125129	175.309355	0.141514	0.155436	0.034932	0.038525	0.029669	0.019956	0.109184	0.148399	0.223927	-136.223691	-123.276560	-187.758670	1.033678	0.009674	0.978711	-0.034471	-0.062153	-0.007389	58.488414	-0.096929	-234.717935	56
141.369000	24.9762587	121.5497841	24.385359	-7.139308	0.556816	0.381166	3.325732	4.948425	175.350909	0.141322	0.155209	0.034720	0.037966	0.028839	0.019253	0.101838	0.141812	0.215118	-136.223505	-123.270982	-187.759206	1.063726	0.016504	1.137308	-0.049553	-0.137854	-0.009404	60.457797	-0.177228	-272.882964	56
141.478000	24.9762518	121.5497847	24.401926	-7.216700	0.570048	0.350358	3.245440	4.873675	175.369275	0.141121	0.154992	0.034556	0.037237	0.028016	0.018559	0.095189	0.134872	0.206667	-136.223269	-123.265921	-187.759512	1.121579	0.024217	1.298352	-0.067213	-0.227807	-0.014692	63.333263	-0.271505	-311.604491	56
141.588000	24.9762450	121.5497854	24.414404	-7.270209	0.556309	0.341513	3.250516	4.883168	175.400632	0.140898	0.154799	0.034467	0.036379	0.027968	0.018010	0.094061	0.127898	0.202621	-136.223327	-123.266781	-187.759493	1.207201	0.019211	1.201993	-0.067400	-0.227498	-0.018315	66.919407	-0.204802	-288.441754	24
141.689000	24.9762386	121.5497859	24.428819	-7.330933	0.551185	0.345953	3.232800	4.786176	175.437011	0.140623	0.154536	0.034179	0.035417	0.027022	0.017367	0.088052	0.121464	0.194767	-136.223004	-123.262242	-187.759972	1.289359	0.026419	1.345304	-0.076337	-0.302947	-0.028086	70.583939	-0.282650	-322.991664	56
141.790000	24.9762323	121.5497865	24.443404	-7.385923	0.559213	0.336248	3.210293	4.750249	175.474172	0.140333	0.154271	0.033876	0.034381	0.026082	0.016759	0.082607	0.115265	0.187405	-136.222652	-123.257776	-187.760520	1.387426	0.034501	1.497502	-0.089513	-0.404997	-0.040882	74.723965	-0.369497	-359.644473	56
141.899000	24.9762257	121.5497872	24.425450	-7.418226	0.559155	0.344708	3.134207	4.752268	175.454416	0.139477	0.153583	0.032509	0.030984	0.024607	0.015739	0.080302	0.104145	0.181432	-136.222914	-123.260090	-187.760583	1.594679	0.020764	1.229654	-0.087676	-0.393963	-0.045697	83.068740	-0.192192	-295.219738	24
142.009000	24.9762183	121.5497878	24.463506	-7.469894	0.549920	0.310713	3.125685	4.759384	175.353285	0.139855	0.153878	0.033652	0.032635	0.025810	0.015876	0.080309	0.103935	0.181432	-136.222919	-123.260647	-187.760545	1.600350	0.020647	1.224190	-0.087670	-0.385985	-0.043373	83.155307	-0.190688	-293.908667	8
142.119000	24.9762123	121.5497883	24.464102	-7.435799	0.557713	0.321498	3.143573	4.983870	175.200880	0.139062	0.153209	0.032222	0.029287	0.023514	0.014839	0.073804	0.093770	0.172340	-136.222437	-123.263471	-187.760796	1.937034	0.018985	1.134018	-0.082801	-0.453700	-0.030712	95.089509	-0.144481	-272.321541	56
142.229000	24.9762054	121.5497889	24.481455	-7.469315	0.587849	0.321417	3.164778	4.984915	174.968193	0.138869	0.153002	0.032081	0.028637	0.022777	0.014403	0.069394	0.089375	0.166353	-136.221706	-123.259225	-187.761334	2.087197	0.027103	1.272454	-0.087040	-0.513622	-0.003129	100.832142	-0.236014	-305.776318	56
142.329000	24.9761990	121.5497894	24.500359	-7.497672	0.626635	0.336977	3.047730	5.043080	174.693160	0.138689	0.152795	0.032025	0.028057	0.022120	0.014048	0.065575	0.085553	0.161007	-136.221116	-123.255036	-187.761956	2.226744	0.036484	1.432588	-0.101455	-0.619261	0.057630	106.036676	-0.373810	-344.435613	56
142.439000	24.9761920	121.5497899	24.524585	-7.529795	0.662258	0.366631	3.003382	5.048607	174.305924	0.138513	0.152575	0.032047	0.027596	0.021598	0.013728	0.062090	0.081835	0.156066	-136.220602	-123.251465	-187.762564	2.387571	0.046415	1.594993	-0.077867	-0.651552	0.174880	111.797824	-0.551340	-383.730056	56
142.539000	24.9761856	121.5497903	24.537043	-7.533269	0.691692	0.325860	3.059042	5.101768	173.850470	0.138291	0.152294	0.032060	0.026888	0.021414	0.013495	0.061145	0.078223	0.154568	-136.220513	-123.257340	-187.761770	2.563061	0.035577	1.355909	-0.080175	-0.570335	0.233896	117.579296	-0.409913	-326.173116	24
142.648000	24.9761788	121.5497907	24.558743	-7.529265	0.759375	0.329306	3.028471	5.268938	173.261307	0.138001	0.151891	0.032060	0.026344	0.020802	0.013187	0.057742	0.074764	0.149920	-136.217829	-123.256000	-187.761435	2.769642	0.045837	1.504864	-0.099457	-0.611884	0.610944	124.417433	-0.751532	-362.227663	56
142.759000	24.9761716	121.5497914	24.567359	-7.546291	0.863741	0.342464	2.913790	5.314792	172.523572	0.137675	0.151453	0.032188	0.025956	0.020806	0.013018	0.056884	0.071667	0.148754	-136.216479	-123.259632	-187.759529	2.924479	0.033755	1.259565	-0.109037	-0.564007	0.609824	129.824708	-0.612395	-303.131265	24
142.859000	24.9761653	121.5497917	24.572389	-7.542199	0.940646	0.319971	2.789333	5.409064	171.784320	0.137184	0.150809	0.032200	0.025394	0.020675	0.012839	0.055965	0.068681	0.147807	-136.214759	-123.266599	-187.756937	3.114734	0.020322	0.965974	-0.120187	-0.464746	0.623932	135.938096	-0.500028	-232.405280	24
142.969000	24.9761585	121.5497922	24.590064	-7.538680	1.043507	0.334439	2.677767	5.484675	170.948423	0.136540	0.149975	0.032186	0.025006	0.020110	0.012589	0.052775	0.065855	0.143591	-136.209327	-123.264956	-187.754780	3.341302	0.032499	1.151068	-0.127291	-0.502695	1.299418	143.233440	-1.315840	-277.139103	56
